odom_x, odom_y, odom_th, odom_vx, odom_yawrate, pf_x, pf_y, pf_th, stamp, 
0.0024135953281074762, -0.0001401344925398007, -0.01724114184912476, 0.04270972239833347, -0.29337775707244873, 0.03985632301560069, 0.07336197261593813, -0.012344134133684605, 1763138722980806248, 
0.02251618355512619, -0.0018326248973608017, -0.14680770849898053, 0.11366148985946307, -0.7217916250228882, 0.060603426602627804, 0.07214177650013018, -0.10142562774589589, 1763138723189241826, 
0.033092472702264786, -0.0038909628055989742, -0.1996276911352267, 0.11467989902271584, -0.5133042931556702, 0.07367999139562328, 0.0757742797933012, -0.1764366332561683, 1763138723284729675, 
0.044728364795446396, -0.006841820199042559, -0.2474677977546251, 0.1262433512194171, -0.48864811658859253, 0.093535883925409, 0.06976644885088555, -0.24662627568665835, 1763138723381642477, 
0.06645993888378143, -0.014221086166799068, -0.34192247402275106, 0.12081544648714264, -0.4949816167354584, 0.10948526914861624, 0.07145683445497082, -0.31283906406058537, 1763138723572516992, 
0.07865619659423828, -0.01897234283387661, -0.39712823858370966, 0.1147412839729077, -0.4767756462097168, 0.12633029690443986, 0.0693052656774065, -0.3779164013884697, 1763138723684514771, 
0.08939418941736221, -0.023879269137978554, -0.445310596328631, 0.120071317389406, -0.5136251449584961, 0.13923635576643517, 0.05707294366521752, -0.4438405270471343, 1763138723781016980, 
0.09941934049129486, -0.028839237987995148, -0.4934275720085234, 0.11763578604033552, -0.48898014426231384, 0.15807638620882267, 0.057337906720639105, -0.5109737616370976, 1763138723876401604, 
0.12054568529129028, -0.04232614487409592, -0.5995359673479315, 0.11808110566248438, -0.4985983669757843, 0.17250952933615518, 0.04869191890835207, -0.5741753978012796, 1763138724084921633, 
0.1278640627861023, -0.04746884107589722, -0.6378137481344213, 0.07018744312323293, -0.29829034209251404, 0.18486106932950144, 0.03700508818567424, -0.6189153251054947, 1763138724181969504, 
0.1292244791984558, -0.04836070537567139, -0.6454631637833822, 0.002711940277765563, -0.012802328914403915, 0.18743541713889159, 0.031876891059433865, -0.6149120094078765, 1763138724292623883, 
0.1377931833267212, -0.056052953004837036, -0.6963753415122452, 0.10769056022187122, -0.440518856048584, 0.1922921775461873, 0.021923453044106745, -0.6574531554305805, 1763138724484821214, 
0.14714819192886353, -0.06472448259592056, -0.748243985036527, 0.12805522210568782, -0.5371212363243103, 0.20722680127891535, 0.027296920026547235, -0.741071700653701, 1763138724581812671, 
0.15610896050930023, -0.07375597208738327, -0.8037683898419626, 0.11180684944797065, -0.47936058044433594, 0.2198897473126493, 0.005935986525469615, -0.7943460837688792, 1763138724692661544, 
0.1631975620985031, -0.08204280585050583, -0.8397647468533342, 0.11625970598101144, -0.370860755443573, 0.2309443427460672, 0.005968033719809134, -0.8415749922433139, 1763138724788303255, 
